numeroconfiguraciones,mediaerror,deviacion,5,2,1.5,1,0.5,0.2,0.1,0.01,0
252,0.0270157257,0.0008687236,1,1,1,1,1,1,1,9.97232590344297E-086,1.27433249385582E-212
253,0.0270101833,0.0008659709,1,1,1,1,1,1,1,3.32423159207137E-086,7.13641126505409E-214
254,0.0268593512,0.000951585,1,1,1,1,1,1,1,1.5466046904417E-070,1.40639630164588E-175
255,0.0268564303,0.0009514166,1,1,1,1,1,1,1,1.54479954379251E-070,1.33190127219278E-175
256,0.0268557015,0.0009511399,1,1,1,1,1,1,1,1.42887856651343E-070,1.07909880376052E-175
257,0.0268521961,0.0009510756,1,1,1,1,1,1,1,1.49349122241633E-070,1.13470299653653E-175
258,0.0268516778,0.0009547842,1,1,1,1,1,1,1,5.11272859878764E-070,2.5425089946176E-174
259,0.0268509227,0.0009497979,1,1,1,1,1,1,1,1.00099388431417E-070,4.02489153817075E-176
260,0.0268473728,0.0009473039,1,1,1,1,1,1,1,4.65540965550577E-071,5.42981942345257E-177
261,0.0266939159,0.0009974769,1,1,1,1,1,1,1,3.57360107673009E-063,4.54432768147685E-158
262,0.02669345,0.0009998334,1,1,1,1,1,1,1,6.98040703870658E-063,2.48943968369936E-157
263,0.026842295,0.0009485418,1,1,1,1,1,1,1,7.7463299592334E-071,1.80381251171944E-176
264,0.0268398726,0.0009496021,1,1,1,1,1,1,1,1.15367081606853E-070,4.74381804344859E-176
265,0.0269913497,0.0008602288,1,1,1,1,1,1,1,3.84532365732361E-087,2.08770281478509E-216
266,0.026990921,0.0008567167,1,1,1,1,1,1,1,7.78837774928113E-088,3.70113020639921E-218
267,0.0269944165,0.0008596484,1,1,1,1,1,1,1,2.7510523123156E-087,9.59177596381593E-217
268,0.0268574621,0.0009479704,1,1,1,1,1,1,1,4.81265709265653E-071,7.06623840795026E-177
269,0.0268634452,0.0009525006,1,1,1,1,1,1,1,1.93916771374908E-070,2.68060316886394E-175
