numeroconfiguraciones,mediaerror,deviacion,5,2,1.5,1,0.5,0.2,0.1,0.01,0
193,0.1639655494,0.0170772832,1,1,1,1,1,0.9825743098,8.99631533564389E-005,9.77099873287711E-020,3.9439123118081E-022
194,0.1635711623,0.01710536,1,1,1,1,1,0.9834007248,0.000101022,1.37922208166303E-019,5.74353803411504E-022
195,0.1636676661,0.0166026733,1,1,1,1,1,0.9856776645,6.28373411379312E-005,1.06517490454287E-020,3.16770503388359E-023
196,0.163433544,0.0167866509,1,1,1,1,1,0.9853083546,7.87901807589998E-005,3.11650782218382E-020,1.05942429580923E-022
197,0.1634327817,0.017036757,1,1,1,1,1,0.9840783448,9.83218310728556E-005,1.06868958198398E-019,4.28003134858341E-022
198,0.162815263,0.0158398612,1,1,1,1,1,0.9905511251,3.65988997106484E-005,2.51811893283168E-022,4.38927263504532E-025
199,0.1630156374,0.0175800271,1,1,1,1,1,0.9823008144,0.0001688612,1.60267324135376E-018,9.06822873592189E-021
200,0.1628781899,0.0170836717,1,1,1,1,1,0.9851076198,0.0001163421,1.79700088493114E-019,7.55633960683167E-022
201,0.1603228188,0.0134412566,1,1,1,1,1,0.9984208496,3.59668080727999E-006,2.45050508539259E-029,4.2460623401775E-033
202,0.1594561393,0.0120450507,1,1,1,1,1,0.9996186917,3.98405548509641E-007,1.18102252421043E-035,2.63602126266555E-040
203,0.15972861,0.0132995291,1,1,1,1,1,0.9987692369,3.54394583274507E-006,1.05525814760004E-029,1.57241458762761E-033
204,0.1617523251,0.0138831727,1,1,1,1,1,0.9970650923,4.33371583015018E-006,4.11212466321189E-028,1.13440770564769E-031
205,0.1607797947,0.0145153248,1,1,1,1,1,0.9965536675,1.41155914298959E-005,1.41142931746387E-025,8.15124744388538E-029
206,0.1612899407,0.0122086374,1,1,1,1,1,0.9992396679,2.58073210325658E-007,1.44300851955399E-035,3.78380001243161E-040
207,0.1598164943,0.013272225,1,1,1,1,1,0.9987676383,3.28919329037071E-006,7.52348033544189E-030,1.07603562713246E-033
208,0.1604966112,0.0131297514,1,1,1,1,1,0.9986881288,2.03673986067532E-006,1.0206011311705E-030,1.15865379020217E-034
209,0.1598985075,0.0137414509,1,1,1,1,1,0.9982401968,6.53394156177777E-006,5.24916561202974E-028,1.34857349767796E-031
210,0.1591977205,0.0140784716,1,1,1,1,1,0.9981234667,1.30633464479861E-005,1.52896347342381E-026,5.99738474879899E-030
211,0.158521037,0.0142864201,1,1,1,1,1,0.9981542313,0.000020993,1.29335866818673E-025,6.56477983888814E-029
212,0.1593054655,0.0137211455,1,1,1,1,1,0.9984906455,7.72423002429749E-006,7.06764547582069E-028,1.82844884020063E-031
213,0.159008704,0.0137130677,1,1,1,1,1,0.9986015199,8.42123198668717E-006,8.35219137209832E-028,2.17377751797583E-031
214,0.1592480094,0.0128909816,1,1,1,1,1,0.9992146104,2.15254592345679E-006,2.67283803442735E-031,2.33351635077657E-035
215,0.158839624,0.0125513385,1,1,1,1,1,0.9994797886,0.00000138,9.72527376355699E-033,5.23583016377113E-037
